,age,education,balance,duration,campaign,previous,y,Marital_single,Default_yes,Housing_yes,Loan_yes,Contact_telephone
276,39.0,2.0,-185.0,189.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
277,49.0,2.0,47.0,234.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
278,38.0,2.0,570.0,75.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
279,36.0,3.0,19.0,189.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
280,50.0,1.0,61.0,621.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
281,41.0,2.0,-62.0,55.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
282,54.0,3.0,258.0,310.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
283,58.0,1.0,76.0,156.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
284,30.0,2.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
285,33.0,2.0,352.0,225.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
286,47.0,2.0,368.0,125.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287,50.0,3.0,339.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
288,32.0,2.0,1331.0,286.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
289,40.0,2.0,672.0,164.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290,37.0,3.0,58.0,98.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
291,54.0,2.0,447.0,742.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
292,24.0,2.0,423.0,226.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
293,54.0,3.0,0.0,120.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
294,34.0,2.0,19.0,362.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
295,56.0,1.0,13.0,357.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
296,31.0,2.0,3.0,200.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
297,24.0,2.0,82.0,204.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
298,42.0,1.0,28.0,126.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
299,57.0,2.0,792.0,65.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300,42.0,3.0,408.0,107.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
301,51.0,2.0,531.0,267.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
302,57.0,2.0,211.0,248.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
303,36.0,2.0,62.0,215.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
304,53.0,2.0,257.0,209.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
305,50.0,2.0,1234.0,205.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
306,54.0,3.0,313.0,83.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
307,55.0,2.0,89.0,106.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
308,44.0,2.0,129.0,189.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
309,43.0,2.0,0.0,105.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
310,56.0,2.0,353.0,106.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
311,54.0,2.0,851.0,108.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
312,55.0,1.0,96.0,311.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
313,37.0,2.0,398.0,214.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
314,33.0,3.0,193.0,132.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
315,46.0,2.0,-358.0,358.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
316,36.0,2.0,539.0,453.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
317,51.0,2.0,0.0,364.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
318,40.0,1.0,0.0,136.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
319,42.0,2.0,490.0,386.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
320,51.0,2.0,0.0,173.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
321,49.0,2.0,403.0,241.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
322,48.0,2.0,161.0,224.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
323,32.0,3.0,2558.0,148.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
324,31.0,2.0,98.0,196.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
325,55.0,3.0,115.0,111.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
326,40.0,2.0,436.0,231.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
327,47.0,3.0,831.0,316.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
328,57.0,1.0,206.0,216.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
329,41.0,2.0,290.0,240.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
330,48.0,2.0,1.0,669.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
331,42.0,3.0,57.0,425.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
332,30.0,2.0,-457.0,143.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
333,58.0,3.0,1387.0,174.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
334,45.0,3.0,24598.0,313.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
335,49.0,2.0,30.0,135.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
336,42.0,2.0,1022.0,146.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
337,53.0,2.0,56.0,152.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
338,51.0,2.0,-2.0,402.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
339,32.0,2.0,121.0,213.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
340,41.0,2.0,842.0,144.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
341,43.0,2.0,693.0,124.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
342,40.0,2.0,-333.0,183.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
343,50.0,1.0,1533.0,325.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
344,34.0,3.0,46.0,39.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
345,53.0,2.0,18.0,503.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
346,45.0,2.0,44.0,95.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
347,39.0,1.0,-100.0,680.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
348,44.0,3.0,510.0,421.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
349,55.0,3.0,685.0,174.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
350,46.0,3.0,187.0,113.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
351,45.0,2.0,66.0,808.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
352,34.0,2.0,560.0,198.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
353,36.0,2.0,0.0,195.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
354,59.0,2.0,27.0,347.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
355,31.0,2.0,12.0,208.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
356,44.0,2.0,34.0,404.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
357,33.0,3.0,1068.0,396.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
358,40.0,2.0,211.0,216.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
359,46.0,3.0,377.0,98.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
360,48.0,3.0,263.0,350.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
361,42.0,2.0,1263.0,114.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
362,27.0,2.0,8.0,88.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
363,48.0,2.0,126.0,379.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
364,59.0,2.0,230.0,190.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
365,46.0,3.0,841.0,158.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
366,38.0,2.0,308.0,102.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
367,43.0,3.0,1.0,306.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
368,38.0,3.0,86.0,218.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
369,23.0,2.0,157.0,54.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
370,34.0,2.0,22.0,344.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
371,38.0,2.0,46.0,195.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
372,37.0,2.0,1293.0,652.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
373,25.0,2.0,122.0,286.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
374,48.0,2.0,131.0,189.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
375,49.0,2.0,143.0,83.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
376,38.0,2.0,393.0,184.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
377,43.0,1.0,98.0,235.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
378,33.0,3.0,0.0,290.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
379,55.0,2.0,224.0,232.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
380,38.0,2.0,757.0,133.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
381,49.0,2.0,245.0,318.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
382,40.0,2.0,8486.0,260.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
383,43.0,2.0,350.0,437.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
384,38.0,2.0,20.0,402.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
385,58.0,2.0,1667.0,85.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
386,57.0,3.0,345.0,125.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
387,32.0,2.0,10.0,501.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
388,56.0,3.0,830.0,1201.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
389,58.0,2.0,29.0,253.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
390,60.0,2.0,545.0,1030.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
391,37.0,3.0,8730.0,149.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
392,46.0,3.0,477.0,114.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
393,27.0,2.0,4.0,243.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
394,43.0,2.0,1205.0,769.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
395,32.0,2.0,0.0,135.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
396,40.0,2.0,263.0,231.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
397,38.0,2.0,1.0,76.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
398,34.0,2.0,283.0,199.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
399,47.0,1.0,206.0,152.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
400,42.0,1.0,17.0,124.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
401,48.0,2.0,141.0,424.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
402,29.0,3.0,16.0,43.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
403,50.0,2.0,206.0,154.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
404,52.0,2.0,7.0,203.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
405,50.0,3.0,0.0,326.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
406,58.0,3.0,0.0,393.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
407,46.0,1.0,1927.0,241.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
408,38.0,2.0,284.0,483.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
409,46.0,2.0,1660.0,259.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
410,32.0,2.0,406.0,227.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
411,51.0,1.0,230.0,673.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
412,39.0,2.0,-25.0,576.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
413,48.0,2.0,182.0,180.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
414,36.0,3.0,1169.0,168.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
415,34.0,2.0,67.0,90.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
416,40.0,2.0,77.0,505.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
417,43.0,2.0,0.0,245.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
418,52.0,1.0,55.0,186.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
419,33.0,2.0,72.0,623.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
420,49.0,3.0,163.0,496.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
421,32.0,3.0,151.0,118.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
422,39.0,2.0,113.0,342.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
423,40.0,2.0,0.0,225.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
424,38.0,3.0,9.0,185.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
425,43.0,2.0,375.0,196.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
426,39.0,2.0,1142.0,276.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
427,54.0,1.0,2102.0,76.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
428,38.0,3.0,4325.0,87.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
429,40.0,2.0,217.0,195.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
430,55.0,2.0,131.0,744.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
431,42.0,3.0,1680.0,765.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
432,39.0,2.0,0.0,262.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
433,40.0,1.0,46.0,119.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
434,32.0,2.0,320.0,198.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
435,55.0,2.0,183.0,150.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
436,45.0,2.0,39.0,241.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
437,35.0,3.0,560.0,181.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
438,58.0,2.0,469.0,196.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
439,35.0,2.0,530.0,149.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
440,49.0,1.0,61.0,246.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
441,34.0,3.0,242.0,112.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
442,36.0,2.0,139.0,309.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
443,24.0,2.0,0.0,278.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
444,34.0,2.0,367.0,140.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
445,51.0,2.0,228.0,136.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
446,39.0,3.0,45248.0,1623.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
447,50.0,2.0,-84.0,101.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
448,32.0,2.0,310.0,144.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
449,42.0,2.0,132.0,238.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
450,50.0,2.0,797.0,354.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
451,40.0,2.0,71.0,79.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
452,46.0,2.0,2.0,187.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
453,37.0,3.0,231.0,451.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
454,34.0,2.0,270.0,159.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
455,44.0,2.0,274.0,409.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
456,40.0,2.0,-109.0,170.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
457,37.0,2.0,1.0,608.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
458,33.0,2.0,-60.0,243.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
459,35.0,2.0,89.0,145.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
460,58.0,2.0,-11.0,112.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
461,39.0,1.0,0.0,262.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
462,43.0,2.0,-509.0,124.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
463,39.0,1.0,408.0,53.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
464,36.0,1.0,58.0,134.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
465,57.0,2.0,1640.0,204.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
466,36.0,2.0,20.0,186.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
467,50.0,1.0,71.0,678.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
468,55.0,2.0,52.0,182.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
469,44.0,3.0,292.0,162.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
470,44.0,2.0,424.0,27.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
471,39.0,1.0,109.0,699.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
472,46.0,2.0,1044.0,43.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
473,39.0,2.0,983.0,97.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
474,34.0,2.0,869.0,1677.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
475,40.0,1.0,668.0,283.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
476,50.0,3.0,964.0,323.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
477,31.0,2.0,301.0,82.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
478,37.0,2.0,140.0,310.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
479,39.0,2.0,1877.0,185.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
480,51.0,1.0,1127.0,47.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
481,41.0,2.0,871.0,145.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
482,41.0,2.0,767.0,204.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
483,43.0,2.0,0.0,187.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
484,30.0,2.0,209.0,30.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
485,54.0,1.0,0.0,472.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
486,43.0,2.0,110.0,448.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
487,59.0,3.0,-76.0,264.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
488,47.0,2.0,178.0,169.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
489,40.0,1.0,-66.0,288.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
490,32.0,2.0,0.0,176.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
491,29.0,2.0,1.0,215.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
492,36.0,2.0,0.0,337.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
493,55.0,3.0,5345.0,278.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
494,30.0,2.0,-209.0,188.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
495,39.0,2.0,0.0,174.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
496,39.0,2.0,42.0,226.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
497,50.0,2.0,41.0,190.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
498,44.0,2.0,-99.0,111.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
499,37.0,2.0,17.0,164.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
500,46.0,1.0,276.0,157.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
501,32.0,2.0,-170.0,46.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
502,37.0,3.0,230.0,374.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
503,29.0,2.0,9.0,349.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
504,41.0,2.0,946.0,325.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
505,45.0,1.0,1297.0,233.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
506,57.0,2.0,-331.0,531.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
507,48.0,2.0,44.0,153.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
508,60.0,2.0,15.0,80.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
509,26.0,2.0,712.0,232.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
510,58.0,2.0,5435.0,118.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
511,34.0,2.0,507.0,190.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
512,55.0,2.0,387.0,918.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
513,41.0,1.0,0.0,238.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
514,50.0,2.0,1716.0,82.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
515,49.0,2.0,167.0,198.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
516,44.0,2.0,40.0,160.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
517,44.0,1.0,148.0,211.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
518,31.0,2.0,17.0,120.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
519,34.0,3.0,1011.0,136.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
520,46.0,2.0,1527.0,269.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
521,42.0,3.0,744.0,157.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
522,52.0,2.0,484.0,128.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
523,29.0,3.0,0.0,211.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
524,53.0,1.0,136.0,267.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
525,43.0,2.0,1335.0,371.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
526,38.0,2.0,517.0,288.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
527,46.0,3.0,459.0,221.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
528,48.0,2.0,549.0,427.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
529,30.0,2.0,83.0,310.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
530,44.0,1.0,213.0,158.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
531,31.0,1.0,203.0,604.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
532,42.0,2.0,518.0,198.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
533,40.0,3.0,3877.0,145.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
534,52.0,2.0,1236.0,247.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
535,45.0,2.0,756.0,179.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
536,48.0,2.0,157.0,73.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
537,45.0,1.0,-66.0,263.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
538,34.0,2.0,245.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
539,34.0,1.0,-144.0,79.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
540,46.0,2.0,71.0,416.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
541,49.0,2.0,505.0,162.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
542,50.0,1.0,249.0,129.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
543,34.0,2.0,0.0,150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
544,40.0,2.0,11.0,43.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
545,36.0,2.0,639.0,191.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
546,59.0,2.0,124.0,26.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
547,45.0,2.0,82.0,250.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
548,36.0,3.0,107.0,146.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
549,56.0,2.0,473.0,416.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
550,42.0,2.0,372.0,121.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
551,30.0,2.0,46.0,114.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
552,30.0,3.0,34.0,289.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
